"objectid";"code";"typ";"katnam";"desk1";"desk3";"deskn1";"aend";"shape"
502639;"1";"LFT";0;"NO2";"2015";22.55;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.76562739972524695986 51.016818331023166877,13.77987124775868821303 51.0166020631213044112,13.78021566961707300436 51.02558654480257871455,13.76596912310688125558 51.02580290776180049761,13.76562739972524695986 51.016818331023166877))"
502640;"1";"LFT";0;"NO2";"2015";21.68;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.77987124775868821303 51.0166020631213044112,13.79411500711116467244 51.01638404891471623159,13.79446212708063512764 51.02536844398938598033,13.78021566961707300436 51.02558654480257871455,13.77987124775868821303 51.0166020631213044112))"
502641;"1";"LFT";0;"NO2";"2015";22.71;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.79411500711116467244 51.01638404891471623159,13.80835844508754206572 51.01616441197256790474,13.8087081901037205256 51.02514878210820370441,13.79446212708063512764 51.02536844398938598033,13.79411500711116467244 51.01638404891471623159))"
502642;"1";"LFT";0;"NO2";"2015";20.65;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.80835844508754206572 51.01616441197256790474,13.8226015219507463172 51.01594298115654169123,13.82295413672472861322 51.02492722937731883803,13.8087081901037205256 51.02514878210820370441,13.80835844508754206572 51.01616441197256790474))"
502643;"1";"LFT";0;"NO2";"2015";18.42;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8226015219507463172 51.01594298115654169123,13.83684457921288313287 51.0157197240364581603,13.83719993507948231581 51.02470385747461278925,13.82295413672472861322 51.02492722937731883803,13.8226015219507463172 51.01594298115654169123))"
502644;"1";"LFT";0;"NO2";"2015";19.28;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.83684457921288313287 51.0157197240364581603,13.85108748288086744083 51.01549481017517706505,13.85144555117017972634 51.02447882800029077544,13.83719993507948231581 51.02470385747461278925,13.83684457921288313287 51.0157197240364581603))"
502645;"1";"LFT";0;"NO2";"2015";16.81;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.85108748288086744083 51.01549481017517706505,13.86533020552561623617 51.01526814044957092165,13.86569094198886809011 51.02425209564768238124,13.85144555117017972634 51.02447882800029077544,13.85108748288086744083 51.01549481017517706505))"
502646;"1";"LFT";0;"NO2";"2015";14.82;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.86533020552561623617 51.01526814044957092165,13.87957268805722499394 51.01503974134606522739,13.87993616339660896131 51.02402365205004031168,13.86569094198886809011 51.02425209564768238124,13.86533020552561623617 51.01526814044957092165))"
502647;"1";"LFT";0;"NO2";"2015";13.98;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.87957268805722499394 51.01503974134606522739,13.8938149558677910278 51.01480968514345448739,13.8941811416576506133 51.02379354154346913219,13.87993616339660896131 51.02402365205004031168,13.87957268805722499394 51.01503974134606522739))"
502648;"1";"LFT";0;"NO2";"2015";13.65;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8938149558677910278 51.01480968514345448739,13.90805699547958163009 51.0145778818736488347,13.90842586285997306561 51.02356169215202896794,13.8941811416576506133 51.02379354154346913219,13.8938149558677910278 51.01480968514345448739))"
502649;"1";"LFT";0;"NO2";"2015";13.45;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.90805699547958163009 51.0145778818736488347,13.92229882139408836395 51.01434425981887699209,13.92267052704912799754 51.02332802488643892502,13.90842586285997306561 51.02356169215202896794,13.90805699547958163009 51.0145778818736488347))"
502650;"1";"LFT";0;"NO2";"2015";13.27;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.92229882139408836395 51.01434425981887699209,13.93654052984122770908 51.01410890986856117024,13.93691501704741675383 51.02309261065113332734,13.92267052704912799754 51.02332802488643892502,13.92229882139408836395 51.01434425981887699209))"
502651;"1";"LFT";0;"NO2";"2015";13.31;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.93654052984122770908 51.01410890986856117024,13.95078209050690176696 51.01387184978586475381,13.95115927299174352072 51.02285551192882451232,13.93691501704741675383 51.02309261065113332734,13.93654052984122770908 51.01410890986856117024))"
502652;"1";"LFT";0;"NO2";"2015";13.86;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.5949980718704210858 51.02826325946689678403,13.60924661646592070952 51.02806779287618610397,13.60955807465897748898 51.03705298968936432402,13.59530678636002321014 51.03724852631039254902,13.5949980718704210858 51.02826325946689678403))"
502653;"1";"LFT";0;"NO2";"2015";14.94;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.60924661646592070952 51.02806779287618610397,13.62349497627767647145 51.02787054158234525403,13.62380917697679372225 51.0368557037742576199,13.60955807465897748898 51.03705298968936432402,13.60924661646592070952 51.02806779287618610397))"
502654;"1";"LFT";0;"NO2";"2015";18.02;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.62349497627767647145 51.02787054158234525403,13.63774310602899220157 51.02767154111033676145,13.63806014760573148692 51.03665671424393224243,13.62380917697679372225 51.0368557037742576199,13.62349497627767647145 51.02787054158234525403))"
502655;"1";"LFT";0;"NO2";"2015";20.48;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.63774310602899220157 51.02767154111033676145,13.65199108904888447569 51.0274708194974948583,13.65231087370506202205 51.0364559299282021243,13.63806014760573148692 51.03665671424393224243,13.63774310602899220157 51.02767154111033676145))"
502656;"1";"LFT";0;"NO2";"2015";20.97;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.65199108904888447569 51.0274708194974948583,13.66623909294397698488 51.02726845066691652164,13.66656158039659096914 51.0362534074559448527,13.65231087370506202205 51.0364559299282021243,13.65199108904888447569 51.0274708194974948583))"
502657;"1";"LFT";0;"NO2";"2015";22.8;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.66623909294397698488 51.02726845066691652164,13.68048668109486953881 51.02706419587534725224,13.68081166256033931461 51.03604931088088392244,13.66656158039659096914 51.0362534074559448527,13.66623909294397698488 51.02726845066691652164))"
502658;"1";"LFT";0;"NO2";"2015";18.68;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.68048668109486953881 51.02706419587534725224,13.69473384412624916706 51.02685833396391501537,13.69506184044753993589 51.0358433427267073057,13.68081166256033931461 51.03604931088088392244,13.68048668109486953881 51.02706419587534725224))"
502664;"1";"LFT";0;"NO2";"2015";23.12;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.76596912310688125558 51.02580290776180049761,13.78021566961707300436 51.02558654480257871455,13.78056013609743679638 51.03457107514057611297,13.76631090610782237604 51.0347874524135463048,13.76596912310688125558 51.02580290776180049761))"
502665;"1";"LFT";0;"NO2";"2015";23.08;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.78021566961707300436 51.02558654480257871455,13.79446212708063512764 51.02536844398938598033,13.79480930407523331382 51.03435301371492727185,13.78056013609743679638 51.03457107514057611297,13.78021566961707300436 51.02558654480257871455))"
502666;"1";"LFT";0;"NO2";"2015";22.34;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.79446212708063512764 51.02536844398938598033,13.8087081901037205256 51.02514878210820370441,13.8090581952598938642 51.03413324799412009725,13.79480930407523331382 51.03435301371492727185,13.79446212708063512764 51.02536844398938598033))"
502667;"1";"LFT";0;"NO2";"2015";18.7;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8087081901037205256 51.02514878210820370441,13.82295413672472861322 51.02492722937731883803,13.82330682867777582601 51.03391153547354264219,13.8090581952598938642 51.03413324799412009725,13.8087081901037205256 51.02514878210820370441))"
502668;"1";"LFT";0;"NO2";"2015";19.37;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.82295413672472861322 51.02492722937731883803,13.83719993507948231581 51.02470385747461278925,13.83755535484544729741 51.03368806660409973119,13.82330682867777582601 51.03391153547354264219,13.82295413672472861322 51.02492722937731883803))"
502669;"1";"LFT";0;"NO2";"2015";18.76;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.83719993507948231581 51.02470385747461278925,13.85144555117017972634 51.02447882800029077544,13.85180368322661159652 51.03346298442946959995,13.83755535484544729741 51.03368806660409973119,13.83719993507948231581 51.02470385747461278925))"
502670;"1";"LFT";0;"NO2";"2015";15.18;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.85144555117017972634 51.02447882800029077544,13.86569094198886809011 51.02425209564768238124,13.8660518445522331632 51.0332361454433680592,13.85180368322661159652 51.03346298442946959995,13.85144555117017972634 51.02447882800029077544))"
502659;"1";"LFT";0;"NO2";"2015";22.36;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.69473384412624916706 51.02685833396391501537,13.70898109795058239513 51.02665072691281267225,13.7093119947059207675 51.03563563654603996156,13.69506184044753993589 51.0358433427267073057,13.69473384412624916706 51.02685833396391501537))"
502660;"1";"LFT";0;"NO2";"2015";21.92;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.70898109795058239513 51.02665072691281267225,13.72322846842363297526 51.02644141994741744384,13.72356200935957737386 51.0354262090778618699,13.7093119947059207675 51.03563563654603996156,13.70898109795058239513 51.02665072691281267225))"
502661;"1";"LFT";0;"NO2";"2015";24.26;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.72322846842363297526 51.02644141994741744384,13.73747549993578687122 51.02623033616977465954,13.73781188301096101156 51.03521506036920385441,13.72356200935957737386 51.0354262090778618699,13.72322846842363297526 51.02644141994741744384))"
502662;"1";"LFT";0;"NO2";"2015";22.76;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.73747549993578687122 51.02623033616977465954,13.75172248968712374051 51.02601750586863715853,13.75206153136802988968 51.03500209066042714312,13.73781188301096101156 51.03521506036920385441,13.73747549993578687122 51.02623033616977465954))"
502663;"1";"LFT";0;"NO2";"2015";23.41;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.75172248968712374051 51.02601750586863715853,13.76596912310688125558 51.02580290776180049761,13.76631090610782237604 51.0347874524135463048,13.75206153136802988968 51.03500209066042714312,13.75172248968712374051 51.02601750586863715853))"
502671;"1";"LFT";0;"NO2";"2015";14.1;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.86569094198886809011 51.02425209564768238124,13.87993616339660896131 51.02402365205004031168,13.88029982031742548543 51.03300766644438368758,13.8660518445522331632 51.0332361454433680592,13.86569094198886809011 51.02425209564768238124))"
502672;"1";"LFT";0;"NO2";"2015";13.7;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.87993616339660896131 51.02402365205004031168,13.8941811416576506133 51.02379354154346913219,13.8945475540913800927 51.03277746603909292844,13.88029982031742548543 51.03300766644438368758,13.87993616339660896131 51.02402365205004031168))"
502673;"1";"LFT";0;"NO2";"2015";13.36;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8941811416576506133 51.02379354154346913219,13.90842586285997306561 51.02356169215202896794,13.9087950593700693247 51.03254551747129141859,13.8945475540913800927 51.03277746603909292844,13.8941811416576506133 51.02379354154346913219))"
502674;"1";"LFT";0;"NO2";"2015";13.09;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.90842586285997306561 51.02356169215202896794,13.92267052704912799754 51.02332802488643892502,13.92304243537633645644 51.03231178577537718866,13.9087950593700693247 51.03254551747129141859,13.90842586285997306561 51.02356169215202896794))"
502675;"1";"LFT";0;"NO2";"2015";13.02;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.92267052704912799754 51.02332802488643892502,13.93691501704741675383 51.02309261065113332734,13.93728966619213416323 51.03207627985387517811,13.92304243537633645644 51.03231178577537718866,13.92267052704912799754 51.02332802488643892502))"
502676;"1";"LFT";0;"NO2";"2015";13.14;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.93691501704741675383 51.02309261065113332734,13.95115927299174352072 51.02285551192882451232,13.95153664914191260493 51.03183906179496887034,13.93728966619213416323 51.03207627985387517811,13.93691501704741675383 51.02309261065113332734))"
502677;"1";"LFT";0;"NO2";"2015";13.78;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.95115927299174352072 51.02285551192882451232,13.9654033372886647868 51.02261668422314500049,13.96578342541396722254 51.03160014105309016941,13.95153664914191260493 51.03183906179496887034,13.95115927299174352072 51.02285551192882451232))"
502678;"1";"LFT";0;"NO2";"2015";13.59;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.58105534229467004081 51.03744230492973343871,13.59530678636002321014 51.03724852631039254902,13.59561575510398689914 51.04623384478752967652,13.58136157949206790363 51.04642771108350984832,13.58105534229467004081 51.03744230492973343871))"
502679;"1";"LFT";0;"NO2";"2015";17.22;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.59530678636002321014 51.03724852631039254902,13.60955807465897748898 51.03705298968936432402,13.60986966099294726007 51.04603820959547988423,13.59561575510398689914 51.04623384478752967652,13.59530678636002321014 51.03724852631039254902))"
502680;"1";"LFT";0;"NO2";"2015";19.15;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.60955807465897748898 51.03705298968936432402,13.62380917697679372225 51.0368557037742576199,13.62412345045895278872 51.04584087936828495913,13.60986966099294726007 51.04603820959547988423,13.60955807465897748898 51.03705298968936432402))"
502681;"1";"LFT";0;"NO2";"2015";17.22;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.62380917697679372225 51.0368557037742576199,13.63806014760573148692 51.03665671424393224243,13.63837713691609465627 51.04564183633183915845,13.62412345045895278872 51.04584087936828495913,13.62380917697679372225 51.0368557037742576199))"
502682;"1";"LFT";0;"NO2";"2015";16.71;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.63806014760573148692 51.03665671424393224243,13.65231087370506202205 51.0364559299282021243,13.65263067749438263832 51.04544103507753760596,13.63837713691609465627 51.04564183633183915845,13.63806014760573148692 51.03665671424393224243))"
502683;"1";"LFT";0;"NO2";"2015";16.97;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.65231087370506202205 51.0364559299282021243,13.66656158039659096914 51.0362534074559448527,13.66688396938472394027 51.04523852845613873797,13.65263067749438263832 51.04544103507753760596,13.65231087370506202205 51.0364559299282021243))"
502684;"1";"LFT";0;"NO2";"2015";18.22;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.66656158039659096914 51.0362534074559448527,13.68081166256033931461 51.03604931088088392244,13.68113708251039106756 51.04503431735993501661,13.66688396938472394027 51.04523852845613873797,13.66656158039659096914 51.0362534074559448527))"
502685;"1";"LFT";0;"NO2";"2015";19.44;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.68081166256033931461 51.03604931088088392244,13.69506184044753993589 51.0358433427267073057,13.69539013235706192972 51.04482830423332728742,13.68113708251039106756 51.04503431735993501661,13.68081166256033931461 51.03604931088088392244))"
502686;"1";"LFT";0;"NO2";"2015";24.58;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.69506184044753993589 51.0358433427267073057,13.7093119947059207675 51.03563563654603996156,13.70964287476070708749 51.04462049540824608584,13.69539013235706192972 51.04482830423332728742,13.69506184044753993589 51.0358433427267073057))"
502687;"1";"LFT";0;"NO2";"2015";26.15;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.7093119947059207675 51.03563563654603996156,13.72356200935957737386 51.0354262090778618699,13.72389562126267570363 51.04441092138946345358,13.70964287476070708749 51.04462049540824608584,13.7093119947059207675 51.03563563654603996156))"
502688;"1";"LFT";0;"NO2";"2015";28.22;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.72356200935957737386 51.0354262090778618699,13.73781188301096101156 51.03521506036920385441,13.73814848353665496461 51.04419961936408611791,13.72389562126267570363 51.04441092138946345358,13.72356200935957737386 51.0354262090778618699))"
502690;"1";"LFT";0;"NO2";"2015";21.08;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.75206153136802988968 51.03500209066042714312,13.76631090610782237604 51.0347874524135463048,13.76665320229008138142 51.04377207767922186576,13.75240088513607794596 51.04398675401101570515,13.75206153136802988968 51.03500209066042714312))"
502691;"1";"LFT";0;"NO2";"2015";23.32;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.76631090610782237604 51.0347874524135463048,13.78056013609743679638 51.03457107514057611297,13.78090476583208179306 51.04355548450789825665,13.76665320229008138142 51.04377207767922186576,13.76631090610782237604 51.0347874524135463048))"
502692;"1";"LFT";0;"NO2";"2015";23.2;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.78056013609743679638 51.03457107514057611297,13.79480930407523331382 51.03435301371492727185,13.79515663165975070115 51.0433374532977595095,13.78090476583208179306 51.04355548450789825665,13.78056013609743679638 51.03457107514057611297))"
502693;"1";"LFT";0;"NO2";"2015";22.02;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.79480930407523331382 51.03435301371492727185,13.8090581952598938642 51.03413324799412009725,13.80940822475069396091 51.04311755542514816852,13.79515663165975070115 51.0433374532977595095,13.79480930407523331382 51.03435301371492727185))"
502694;"1";"LFT";0;"NO2";"2015";20.07;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8090581952598938642 51.03413324799412009725,13.82330682867777582601 51.03391153547354264219,13.82365968846497317202 51.04289570251442853532,13.80940822475069396091 51.04311755542514816852,13.8090581952598938642 51.03413324799412009725))"
502695;"1";"LFT";0;"NO2";"2015";19.06;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.82330682867777582601 51.03391153547354264219,13.83755535484544729741 51.03368806660409973119,13.83791096850748481017 51.04267228976685544239,13.82365968846497317202 51.04289570251442853532,13.82330682867777582601 51.03391153547354264219))"
502696;"1";"LFT";0;"NO2";"2015";15.38;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.83755535484544729741 51.03368806660409973119,13.85180368322661159652 51.03346298442946959995,13.85216202462304302401 51.04244716398474679409,13.83791096850748481017 51.04267228976685544239,13.83755535484544729741 51.03368806660409973119))"
502697;"1";"LFT";0;"NO2";"2015";14.58;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.85180368322661159652 51.03346298442946959995,13.8660518445522331632 51.0332361454433680592,13.8664129995719367372 51.042220263693650395,13.85216202462304302401 51.04244716398474679409,13.85180368322661159652 51.03346298442946959995))"
502698;"1";"LFT";0;"NO2";"2015";14.01;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8660518445522331632 51.0332361454433680592,13.88029982031742548543 51.03300766644438368758,13.88066371860430869845 51.04199167718577001551,13.8664129995719367372 51.042220263693650395,13.8660518445522331632 51.0332361454433680592))"
502699;"1";"LFT";0;"NO2";"2015";13.67;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.88029982031742548543 51.03300766644438368758,13.8945475540913800927 51.03277746603909292844,13.89491420952051825566 51.04176137784707378842,13.88066371860430869845 51.04199167718577001551,13.88029982031742548543 51.03300766644438368758))"
502700;"1";"LFT";0;"NO2";"2015";13.28;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.8945475540913800927 51.03277746603909292844,13.9087950593700693247 51.03254551747129141859,13.90916444325376843949 51.04152932952621313234,13.89491420952051825566 51.04176137784707378842,13.8945475540913800927 51.03277746603909292844))"
502701;"1";"LFT";0;"NO2";"2015";13.17;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.9087950593700693247 51.03254551747129141859,13.92304243537633645644 51.03231178577537718866,13.92341458993513292342 51.04129551590645519354,13.90916444325376843949 51.04152932952621313234,13.9087950593700693247 51.03254551747129141859))"
502702;"1";"LFT";0;"NO2";"2015";13.2;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.92304243537633645644 51.03231178577537718866,13.93728966619213416323 51.03207627985387517811,13.93766454932522869115 51.04105989115186758909,13.92341458993513292342 51.04129551590645519354,13.92304243537633645644 51.03231178577537718866))"
502689;"1";"LFT";0;"NO2";"2015";24.63;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.73781188301096101156 51.03521506036920385441,13.75206153136802988968 51.03500209066042714312,13.75240088513607794596 51.04398675401101570515,13.73814848353665496461 51.04419961936408611791,13.73781188301096101156 51.03521506036920385441))"
502703;"1";"LFT";0;"NO2";"2015";13.53;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.93728966619213416323 51.03207627985387517811,13.95153664914191260493 51.03183906179496887034,13.95191427452322407987 51.04082257182308524079,13.93766454932522869115 51.04105989115186758909,13.93728966619213416323 51.03207627985387517811))"
502704;"1";"LFT";0;"NO2";"2015";13.59;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.95153664914191260493 51.03183906179496887034,13.96578342541396722254 51.03160014105309016941,13.96616379187964263053 51.04058359421629376129,13.95191427452322407987 51.04082257182308524079,13.95153664914191260493 51.03183906179496887034))"
502705;"1";"LFT";0;"NO2";"2015";13.42;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.56710717893674456036 51.04661979093400248075,13.58136157949206790363 51.04642771108350984832,13.58166780198036249772 51.05541305774935523232,13.5674106398100491333 51.05560522439111537096,13.56710717893674456036 51.04661979093400248075))"
502706;"1";"LFT";0;"NO2";"2015";14.48;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.58136157949206790363 51.04642771108350984832,13.59561575510398689914 51.04623384478752967652,13.5959247245219092548 51.05521911292594694487,13.58166780198036249772 51.05541305774935523232,13.58136157949206790363 51.04642771108350984832))"
502707;"1";"LFT";0;"NO2";"2015";18.56;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.59561575510398689914 51.04623384478752967652,13.60986966099294726007 51.04603820959547988423,13.61018132013157888593 51.05502339797711641722,13.5959247245219092548 51.05521911292594694487,13.59561575510398689914 51.04623384478752967652))"
502708;"1";"LFT";0;"NO2";"2015";15.79;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.60986966099294726007 51.04603820959547988423,13.62412345045895278872 51.04584087936828495913,13.62443781185941560352 51.0548260415627694897,13.61018132013157888593 51.05502339797711641722,13.60986966099294726007 51.04603820959547988423))"
502709;"1";"LFT";0;"NO2";"2015";14.81;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.62412345045895278872 51.04584087936828495913,13.63837713691609465627 51.04564183633183915845,13.63869427259950661835 51.05462694566037384902,13.62443781185941560352 51.0548260415627694897,13.62412345045895278872 51.04584087936828495913))"
502710;"1";"LFT";0;"NO2";"2015";15.51;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.63837713691609465627 51.04564183633183915845,13.65263067749438263832 51.04544103507753760596,13.65295060030555518438 51.05442613609663737861,13.63869427259950661835 51.05462694566037384902,13.63837713691609465627 51.04564183633183915845))"
502711;"1";"LFT";0;"NO2";"2015";17.55;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.65263067749438263832 51.04544103507753760596,13.66688396938472394027 51.04523852845613873797,13.66720679358588341756 51.05422361291678612361,13.65295060030555518438 51.05442613609663737861,13.65263067749438263832 51.04544103507753760596))"
502712;"1";"LFT";0;"NO2";"2015";19.78;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.66688396938472394027 51.04523852845613873797,13.68113708251039106756 51.04503431735993501661,13.68146276725242849182 51.05401931227065404073,13.66720679358588341756 51.05422361291678612361,13.66688396938472394027 51.04523852845613873797))"
502713;"1";"LFT";0;"NO2";"2015";21.23;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.68113708251039106756 51.04503431735993501661,13.69539013235706192972 51.04482830423332728742,13.69571839223715592482 51.05381320583152415793,13.68146276725242849182 51.05401931227065404073,13.68113708251039106756 51.04503431735993501661))"
502714;"1";"LFT";0;"NO2";"2015";25.47;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.69539013235706192972 51.04482830423332728742,13.70964287476070708749 51.04462049540824608584,13.70997396710899529637 51.05360527904881706718,13.69571839223715592482 51.05381320583152415793,13.69539013235706192972 51.04482830423332728742))"
502715;"1";"LFT";0;"NO2";"2015";28.79;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.70964287476070708749 51.04462049540824608584,13.72389562126267570363 51.04441092138946345358,13.7242295319344016491 51.05339557735430844332,13.70997396710899529637 51.05360527904881706718,13.70964287476070708749 51.04462049540824608584))"
502716;"1";"LFT";0;"NO2";"2015";24.93;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.72389562126267570363 51.04441092138946345358,13.73814848353665496461 51.04419961936408611791,13.73848514109932494875 51.05318414631431522821,13.7242295319344016491 51.05339557735430844332,13.72389562126267570363 51.04441092138946345358))"
502717;"1";"LFT";0;"NO2";"2015";27.21;2018-05-29 15:42:48;"SRID=4326;POLYGON((13.73814848353665496461 51.04419961936408611791,13.75240088513607794596 51.04398675401101570515,13.75274017018105254806 51.05297133897381911538,13.73848514109932494875 51.05318414631431522821,13.73814848353665496461 51.04419961936408611791))"
