"objectid";"code";"typ";"katnam";"desk1";"desk3";"deskn1";"aend";"shape"
220608;"1";"LFT";0;"NO2";"2011";16.01;2013-06-25;"SRID=4326;POLYGON((13.78574836127613600922 51.16933596061270606015,13.80003891882376088063 51.16911675408097437412,13.80038893792407250771 51.17810100566318709525,13.78609561812515593715 51.1783202504149556944,13.78574836127613600922 51.16933596061270606015))"
221093;"1";"LFT";0;"NO2";"2011";20.79;2013-06-25;"SRID=4326;POLYGON((13.7937680716224413402 51.00739969311614174785,13.80800887294715195708 51.00718003148331547436,13.80835845088094870903 51.01616440843450561715,13.79411500839654003414 51.01638405432370149128,13.7937680716224413402 51.00739969311614174785))"
221094;"1";"LFT";0;"NO2";"2011";23.13;2013-06-25;"SRID=4326;POLYGON((13.80800887294715195708 51.00718003148331547436,13.82224916014554594312 51.00695865679188756303,13.82260152772028050094 51.01594297851682568989,13.80835845088094870903 51.01616440843450561715,13.80800887294715195708 51.00718003148331547436))"
220150;"1";"LFT";0;"NO2";"2011";15.22;2013-06-25;"SRID=4326;POLYGON((13.58136157940967159163 51.04642771378041743446,13.59561575090723195558 51.04623384203918590174,13.59592472035152432852 51.05521910927865292251,13.58166780636937609472 51.05541305420543096716,13.58136157940967159163 51.04642771378041743446))"
220149;"1";"LFT";0;"NO2";"2011";14.21;2013-06-25;"SRID=4326;POLYGON((13.56710718321505204642 51.04661979098646895636,13.58136157940967159163 51.04642771378041743446,13.58166780636937609472 51.05541305420543096716,13.56741064403369634306 51.05560522624148234172,13.56710718321505204642 51.04661979098646895636))"
220151;"1";"LFT";0;"NO2";"2011";19.01;2013-06-25;"SRID=4326;POLYGON((13.59561575090723195558 51.04623384203918590174,13.60986965531541770247 51.04603820862864438368,13.61018132449148509977 51.05502339533106237468,13.59592472035152432852 51.05521910927865292251,13.59561575090723195558 51.04623384203918590174))"
220152;"1";"LFT";0;"NO2";"2011";16.5;2013-06-25;"SRID=4326;POLYGON((13.60986965531541770247 51.04603820862864438368,13.62412345183179418484 51.04584088118303952797,13.62443781481874971462 51.05482603800042795683,13.61018132449148509977 51.05502339533106237468,13.60986965531541770247 51.04603820862864438368))"
220153;"1";"LFT";0;"NO2";"2011";16.27;2013-06-25;"SRID=4326;POLYGON((13.62412345183179418484 51.04584088118303952797,13.63837713842129240049 51.04564183365148721805,13.6386942782523483686 51.05462694752480956595,13.62443781481874971462 51.05482603800042795683,13.62412345183179418484 51.04584088118303952797))"
220160;"1";"LFT";0;"NO2";"2011";14.79;2013-06-25;"SRID=4326;POLYGON((13.58228073918940559395 51.07338363398146441341,13.59654312986137547625 51.07318962516929872208,13.59685259883578645201 51.08217482290440614179,13.58258739679440196824 51.08236891860821060618,13.58228073918940559395 51.07338363398146441341))"
220161;"1";"LFT";0;"NO2";"2011";15.83;2013-06-25;"SRID=4326;POLYGON((13.59654312986137547625 51.07318962516929872208,13.61080534216189441565 51.07299383251753965851,13.61111763178945999186 51.0819789617918473823,13.59685259883578645201 51.08217482290440614179,13.59654312986137547625 51.07318962516929872208))"
220162;"1";"LFT";0;"NO2";"2011";16.79;2013-06-25;"SRID=4326;POLYGON((13.61080534216189441565 51.07299383251753965851,13.62506737506307707974 51.07279633792855833008,13.62538241317136389341 51.08178137214610359251,13.61111763178945999186 51.0819789617918473823,13.61080534216189441565 51.07299383251753965851))"
220163;"1";"LFT";0;"NO2";"2011";17.75;2013-06-25;"SRID=4326;POLYGON((13.62506737506307707974 51.07279633792855833008,13.63932927363662095388 51.07259711502688048768,13.63964707536824150225 51.08158211676472859608,13.62538241317136389341 51.08178137214610359251,13.62506737506307707974 51.07279633792855833008))"
220164;"1";"LFT";0;"NO2";"2011";19.55;2013-06-25;"SRID=4326;POLYGON((13.63932927363662095388 51.07259711502688048768,13.65359110100211204042 51.07239615381001840433,13.65391160341132170686 51.08138117304926595352,13.63964707536824150225 51.08158211676472859608,13.63932927363662095388 51.07259711502688048768))"
220165;"1";"LFT";0;"NO2";"2011";22.78;2013-06-25;"SRID=4326;POLYGON((13.65359110100211204042 51.07239615381001840433,13.66785279061337909923 51.07219338611135128758,13.66817598457986271399 51.08117829001469800687,13.65391160341132170686 51.08138117304926595352,13.65359110100211204042 51.07239615381001840433))"
220166;"1";"LFT";0;"NO2";"2011";28.32;2013-06-25;"SRID=4326;POLYGON((13.66785279061337909923 51.07219338611135128758,13.6821141500650540479 51.07198874957198597713,13.68244022551464489368 51.08097373039446864595,13.66817598457986271399 51.08117829001469800687,13.66785279061337909923 51.07219338611135128758))"
220167;"1";"LFT";0;"NO2";"2011";29.38;2013-06-25;"SRID=4326;POLYGON((13.6821141500650540479 51.07198874957198597713,13.69637539738119080823 51.07178271078925035908,13.69670419710106656908 51.08076751889129241135,13.68244022551464489368 51.08097373039446864595,13.6821141500650540479 51.07198874957198597713))"
220168;"1";"LFT";0;"NO2";"2011";21.71;2013-06-25;"SRID=4326;POLYGON((13.69637539738119080823 51.07178271078925035908,13.71063655876537978884 51.07157474941674024649,13.7109681018863103219 51.08055946000597202783,13.69670419710106656908 51.08076751889129241135,13.69637539738119080823 51.07178271078925035908))"
220169;"1";"LFT";0;"NO2";"2011";23.36;2013-06-25;"SRID=4326;POLYGON((13.71063655876537978884 51.07157474941674024649,13.72489758562925921126 51.07136496568781325323,13.7252318833963879996 51.08034963139647999242,13.7109681018863103219 51.08055946000597202783,13.71063655876537978884 51.07157474941674024649))"
220170;"1";"LFT";0;"NO2";"2011";14.88;2013-06-25;"SRID=4326;POLYGON((13.83897906487446505253 51.06962478985114728403,13.85323846334580366602 51.06939943916263047186,13.8535976741950239699 51.07838340036360591512,13.83933552436767122629 51.07860883061511714232,13.83897906487446505253 51.06962478985114728403))"
220171;"1";"LFT";0;"NO2";"2011";14.64;2013-06-25;"SRID=4326;POLYGON((13.85323846334580366602 51.06939943916263047186,13.86749772211113196363 51.06917235668794319281,13.86785959681245472552 51.07815624951793154196,13.8535976741950239699 51.07838340036360591512,13.85323846334580366602 51.06939943916263047186))"
220606;"1";"LFT";0;"NO2";"2011";15.85;2013-06-25;"SRID=4326;POLYGON((13.75716679938582487353 51.1697691155116061168,13.77145765153080780863 51.16955341171225057906,13.77180217193010314247 51.17853773315909649,13.75750855823945251188 51.17875349297072773425,13.75716679938582487353 51.1697691155116061168))"
220609;"1";"LFT";0;"NO2";"2011";17.34;2013-06-25;"SRID=4326;POLYGON((13.80003891882376088063 51.16911675408097437412,13.8143291768540912301 51.16889579158836909301,13.81468193294284674266 51.17787997986349068924,13.80038893792407250771 51.17810100566318709525,13.80003891882376088063 51.16911675408097437412))"
220607;"1";"LFT";0;"NO2";"2011";15.45;2013-06-25;"SRID=4326;POLYGON((13.77145765153080780863 51.16955341171225057906,13.78574836127613600922 51.16933596061270606015,13.78609561812515593715 51.1783202504149556944,13.77180217193010314247 51.17853773315909649,13.77145765153080780863 51.16955341171225057906))"
220177;"1";"LFT";0;"NO2";"2011";13.26;2013-06-25;"SRID=4326;POLYGON((13.93879035529349508238 51.06801065771974634799,13.95304836219723476631 51.06777312379730915382,13.95342680820353997717 51.0767566455295352057,13.93916600326017452005 51.07699422556922996819,13.93879035529349508238 51.06801065771974634799))"
220178;"1";"LFT";0;"NO2";"2011";13.01;2013-06-25;"SRID=4326;POLYGON((13.95304836219723476631 51.06777312379730915382,13.9673061781871385989 51.0675339192968422708,13.9676874182647221545 51.07651737453110030174,13.95342680820353997717 51.0767566455295352057,13.95304836219723476631 51.06777312379730915382))"
220172;"1";"LFT";0;"NO2";"2011";14.76;2013-06-25;"SRID=4326;POLYGON((13.86749772211113196363 51.06917235668794319281,13.88175674553911420617 51.06894354337003250066,13.88212130163620372514 51.07792734408704404814,13.86785959681245472552 51.07815624951793154196,13.86749772211113196363 51.06917235668794319281))"
220173;"1";"LFT";0;"NO2";"2011";14.49;2013-06-25;"SRID=4326;POLYGON((13.88175674553911420617 51.06894354337003250066,13.89601539000367402821 51.06871291791098599333,13.89638277469143012866 51.07769667143684699795,13.88212130163620372514 51.07792734408704404814,13.88175674553911420617 51.06894354337003250066))"
220174;"1";"LFT";0;"NO2";"2011";13.96;2013-06-25;"SRID=4326;POLYGON((13.89601539000367402821 51.06871291791098599333,13.91027385170896302213 51.06848057131458773483,13.91064402655920417828 51.07746426683007712199,13.89638277469143012866 51.07769667143684699795,13.89601539000367402821 51.06871291791098599333))"
220175;"1";"LFT";0;"NO2";"2011";13.75;2013-06-25;"SRID=4326;POLYGON((13.91027385170896302213 51.06848057131458773483,13.92453216371237978422 51.06824649496646628677,13.9249050585608653563 51.07723013576277537595,13.91064402655920417828 51.07746426683007712199,13.91027385170896302213 51.06848057131458773483))"
220176;"1";"LFT";0;"NO2";"2011";14.11;2013-06-25;"SRID=4326;POLYGON((13.92453216371237978422 51.06824649496646628677,13.93879035529349508238 51.06801065771974634799,13.93916600326017452005 51.07699422556922996819,13.9249050585608653563 51.07723013576277537595,13.92453216371237978422 51.06824649496646628677))"
220188;"1";"LFT";0;"NO2";"2011";23.35;2013-06-25;"SRID=4326;POLYGON((13.61049323139470956789 51.06400866937740801177,13.62475247297958347303 51.06381122162647301366,13.62506737506307707974 51.07279633792855833008,13.61080534216189441565 51.07299383251753965851,13.61049323139470956789 51.06400866937740801177))"
220189;"1";"LFT";0;"NO2";"2011";23.71;2013-06-25;"SRID=4326;POLYGON((13.62475247297958347303 51.06381122162647301366,13.63901166285484656271 51.06361205517875845317,13.63932927363662095388 51.07259711502688048768,13.62506737506307707974 51.07279633792855833008,13.62475247297958347303 51.06381122162647301366))"
220190;"1";"LFT";0;"NO2";"2011";26.89;2013-06-25;"SRID=4326;POLYGON((13.63901166285484656271 51.06361205517875845317,13.65327076987184895529 51.06341116251265788151,13.65359110100211204042 51.07239615381001840433,13.63932927363662095388 51.07259711502688048768,13.63901166285484656271 51.06361205517875845317))"
220191;"1";"LFT";0;"NO2";"2011";25.55;2013-06-25;"SRID=4326;POLYGON((13.65327076987184895529 51.06341116251265788151,13.66752970401105571341 51.06320849857937105298,13.66785279061337909923 51.07219338611135128758,13.65359110100211204042 51.07239615381001840433,13.65327076987184895529 51.06341116251265788151))"
220192;"1";"LFT";0;"NO2";"2011";24.81;2013-06-25;"SRID=4326;POLYGON((13.66752970401105571341 51.06320849857937105298,13.68178831736863898527 51.06300399433957437623,13.6821141500650540479 51.07198874957198597713,13.66785279061337909923 51.07219338611135128758,13.66752970401105571341 51.06320849857937105298))"
220193;"1";"LFT";0;"NO2";"2011";24.54;2013-06-25;"SRID=4326;POLYGON((13.68178831736863898527 51.06300399433957437623,13.69604678756375726323 51.06279797924581487223,13.69637539738119080823 51.07178271078925035908,13.6821141500650540479 51.07198874957198597713,13.68178831736863898527 51.06300399433957437623))"
220194;"1";"LFT";0;"NO2";"2011";21.06;2013-06-25;"SRID=4326;POLYGON((13.69604678756375726323 51.06279797924581487223,13.7103052204712305695 51.06259004085721642241,13.71063655876537978884 51.07157474941674024649,13.69637539738119080823 51.07178271078925035908,13.69604678756375726323 51.06279797924581487223))"
220196;"1";"LFT";0;"NO2";"2011";26.54;2013-06-25;"SRID=4326;POLYGON((13.72456349452798107791 51.06238028668649064912,13.7388216014762107875 51.06216880844119287985,13.73915840660363585357 51.07115346231091024265,13.72489758562925921126 51.07136496568781325323,13.72456349452798107791 51.06238028668649064912))"
220197;"1";"LFT";0;"NO2";"2011";31.58;2013-06-25;"SRID=4326;POLYGON((13.7388216014762107875 51.06216880844119287985,13.75307953588414200397 51.06195586243146777861,13.75341905577734458177 51.07094040610311935779,13.73915840660363585357 51.07115346231091024265,13.7388216014762107875 51.06216880844119287985))"
220198;"1";"LFT";0;"NO2";"2011";24.7;2013-06-25;"SRID=4326;POLYGON((13.75307953588414200397 51.06195586243146777861,13.76733730622180829073 51.06174097849389426074,13.7676797105740611471 51.07072546537393975541,13.75341905577734458177 51.07094040610311935779,13.75307953588414200397 51.06195586243146777861))"
220199;"1";"LFT";0;"NO2";"2011";23.21;2013-06-25;"SRID=4326;POLYGON((13.76733730622180829073 51.06174097849389426074,13.78159479943957599346 51.06152437944233213329,13.78194005494330909301 51.07050876723425147929,13.7676797105740611471 51.07072546537393975541,13.76733730622180829073 51.06174097849389426074))"
220200;"1";"LFT";0;"NO2";"2011";21.92;2013-06-25;"SRID=4326;POLYGON((13.78159479943957599346 51.06152437944233213329,13.79585214716146346348 51.06130616386659681893,13.79620011511092059209 51.07029040110654705131,13.78194005494330909301 51.07050876723425147929,13.78159479943957599346 51.06152437944233213329))"
220201;"1";"LFT";0;"NO2";"2011";19.48;2013-06-25;"SRID=4326;POLYGON((13.79585214716146346348 51.06130616386659681893,13.81010915724179000108 51.06108609426136268894,13.8104599329079515968 51.07007029738613823611,13.79620011511092059209 51.07029040110654705131,13.79585214716146346348 51.06130616386659681893))"
220202;"1";"LFT";0;"NO2";"2011";18.64;2013-06-25;"SRID=4326;POLYGON((13.81010915724179000108 51.06108609426136268894,13.82436591713157802985 51.0608642076107628327,13.82471954069783670604 51.06984841872675673358,13.8104599329079515968 51.07007029738613823611,13.81010915724179000108 51.06108609426136268894))"
220203;"1";"LFT";0;"NO2";"2011";17.3;2013-06-25;"SRID=4326;POLYGON((13.82436591713157802985 51.0608642076107628327,13.83862277271034990633 51.06064065133729457102,13.83897906487446505253 51.06962478985114728403,13.82471954069783670604 51.06984841872675673358,13.82436591713157802985 51.0608642076107628327))"
220204;"1";"LFT";0;"NO2";"2011";17.01;2013-06-25;"SRID=4326;POLYGON((13.83862277271034990633 51.06064065133729457102,13.852879450172626008 51.06041542092858520618,13.85323846334580366602 51.06939943916263047186,13.83897906487446505253 51.06962478985114728403,13.83862277271034990633 51.06064065133729457102))"
220205;"1";"LFT";0;"NO2";"2011";17.34;2013-06-25;"SRID=4326;POLYGON((13.852879450172626008 51.06041542092858520618,13.86713598865894780943 51.06018837744951355262,13.86749772211113196363 51.06917235668794319281,13.85323846334580366602 51.06939943916263047186,13.852879450172626008 51.06041542092858520618))"
220206;"1";"LFT";0;"NO2";"2011";13.74;2013-06-25;"SRID=4326;POLYGON((13.9237869272541221477 51.05027919131150326848,13.93803967395969678478 51.05004349766825555434,13.93841491380768182751 51.05902707577151744545,13.92415946493456857525 51.05926285891300153708,13.9237869272541221477 51.05027919131150326848))"
220207;"1";"LFT";0;"NO2";"2011";13.1;2013-06-25;"SRID=4326;POLYGON((13.93803967395969678478 51.05004349766825555434,13.95229213625187192349 51.04980605178707975256,13.95267015259498322166 51.05878958998007988157,13.93841491380768182751 51.05902707577151744545,13.93803967395969678478 51.05004349766825555434))"
220208;"1";"LFT";0;"NO2";"2011";12.81;2013-06-25;"SRID=4326;POLYGON((13.95229213625187192349 51.04980605178707975256,13.96654436913317987035 51.0495670107384640346,13.96692516284212182143 51.05855046350857406878,13.95267015259498322166 51.05878958998007988157,13.95229213625187192349 51.04980605178707975256))"
220974;"1";"LFT";0;"NO2";"2011";15.26;2013-06-25;"SRID=4326;POLYGON((13.67951196266855440342 51.000109427080147384,13.69375126405802944873 50.99990385823716820823,13.69407869879999140039 51.00888868773939321954,13.67983670305439503068 51.00909437438150462185,13.67951196266855440342 51.000109427080147384))"
220975;"1";"LFT";0;"NO2";"2011";15.13;2013-06-25;"SRID=4326;POLYGON((13.69375126405802944873 50.99990385823716820823,13.70799025020092010152 50.99969644869621276939,13.70832047626344163405 51.00868120320176046789,13.69407869879999140039 51.00888868773939321954,13.69375126405802944873 50.99990385823716820823))"
220976;"1";"LFT";0;"NO2";"2011";15.62;2013-06-25;"SRID=4326;POLYGON((13.70799025020092010152 50.99969644869621276939,13.72222917202964964645 50.99948729575520900426,13.7225621166224804881 51.00847197390685749951,13.70832047626344163405 51.00868120320176046789,13.70799025020092010152 50.99969644869621276939))"
220977;"1";"LFT";0;"NO2";"2011";18.4;2013-06-25;"SRID=4326;POLYGON((13.72222917202964964645 50.99948729575520900426,13.73646783730051801342 50.99927634161323197759,13.73680352229028045485 51.00826097188202368216,13.7225621166224804881 51.00847197390685749951,13.72222917202964964645 50.99948729575520900426))"
220978;"1";"LFT";0;"NO2";"2011";20.22;2013-06-25;"SRID=4326;POLYGON((13.73646783730051801342 50.99927634161323197759,13.75070632476615628548 50.99906367714681465486,13.75104475169965745351 51.00804825000773234933,13.73680352229028045485 51.00826097188202368216,13.73646783730051801342 50.99927634161323197759))"
220979;"1";"LFT";0;"NO2";"2011";17.53;2013-06-25;"SRID=4326;POLYGON((13.75070632476615628548 50.99906367714681465486,13.76494458403425547033 50.99884926952416464019,13.76528581977591869645 51.00783378423584224493,13.75104475169965745351 51.00804825000773234933,13.75070632476615628548 50.99906367714681465486))"
220980;"1";"LFT";0;"NO2";"2011";16.7;2013-06-25;"SRID=4326;POLYGON((13.76494458403425547033 50.99884926952416464019,13.7791829247758652599 50.99863321200448496029,13.77952697503429213555 51.00761761050561204911,13.76528581977591869645 51.00783378423584224493,13.76494458403425547033 50.99884926952416464019))"
220981;"1";"LFT";0;"NO2";"2011";19.49;2013-06-25;"SRID=4326;POLYGON((13.7791829247758652599 50.99863321200448496029,13.79342121497387729789 50.99841537820266523795,13.7937680716224413402 51.00739969311614174785,13.77952697503429213555 51.00761761050561204911,13.7791829247758652599 50.99863321200448496029))"
220982;"1";"LFT";0;"NO2";"2011";21.79;2013-06-25;"SRID=4326;POLYGON((13.79342121497387729789 50.99841537820266523795,13.80765924073580386278 50.99819571650299110388,13.80800887294715195708 51.00718003148331547436,13.7937680716224413402 51.00739969311614174785,13.79342121497387729789 50.99841537820266523795))"
220983;"1";"LFT";0;"NO2";"2011";19.42;2013-06-25;"SRID=4326;POLYGON((13.80765924073580386278 50.99819571650299110388,13.82189691426756361636 50.99797437091216778526,13.82224916014554594312 51.00695865679188756303,13.80800887294715195708 51.00718003148331547436,13.80765924073580386278 50.99819571650299110388))"
220984;"1";"LFT";0;"NO2";"2011";19.5;2013-06-25;"SRID=4326;POLYGON((13.82189691426756361636 50.99797437091216778526,13.83613438081704671845 50.99775129175558419092,13.83648936668388884641 51.00673550790791210829,13.82224916014554594312 51.00695865679188756303,13.82189691426756361636 50.99797437091216778526))"
220985;"1";"LFT";0;"NO2";"2011";18.67;2013-06-25;"SRID=4326;POLYGON((13.83613438081704671845 50.99775129175558419092,13.85037171493733865191 50.99752651942018388809,13.85072952443224103547 51.00651067870916932634,13.83648936668388884641 51.00673550790791210829,13.83613438081704671845 50.99775129175558419092))"
220986;"1";"LFT";0;"NO2";"2011";15.93;2013-06-25;"SRID=4326;POLYGON((13.85037171493733865191 50.99752651942018388809,13.86460903226594432169 50.99729998943879394346,13.86496951415037237609 51.00628409342277791438,13.85072952443224103547 51.00651067870916932634,13.85037171493733865191 50.99752651942018388809))"
220988;"1";"LFT";0;"NO2";"2011";15.05;2013-06-25;"SRID=4326;POLYGON((13.87884611748101093553 50.99707176630665372841,13.89308296309565626814 50.99684180777917674732,13.89344885151991526584 51.00582576237258081164,13.87920931782541877908 51.00605578971573095259,13.87884611748101093553 50.99707176630665372841))"
220989;"1";"LFT";0;"NO2";"2011";14.76;2013-06-25;"SRID=4326;POLYGON((13.89308296309565626814 50.99684180777917674732,13.90731951147266975966 50.99661008103844039852,13.90768815460394947081 51.00559397499726799197,13.89344885151991526584 51.00582576237258081164,13.89308296309565626814 50.99684180777917674732))"
220238;"1";"LFT";0;"NO2";"2011";15.68;2013-06-25;"SRID=4326;POLYGON((13.86713598865894780943 51.06018837744951355262,13.88139220711214782966 51.05995962983755731557,13.88175674553911420617 51.06894354337003250066,13.86749772211113196363 51.06917235668794319281,13.86713598865894780943 51.06018837744951355262))"
220239;"1";"LFT";0;"NO2";"2011";16.04;2013-06-25;"SRID=4326;POLYGON((13.88139220711214782966 51.05995962983755731557,13.89564814823546079481 51.05972912466457813707,13.89601539000367402821 51.06871291791098599333,13.88175674553911420617 51.06894354337003250066,13.88139220711214782966 51.05995962983755731557))"
220240;"1";"LFT";0;"NO2";"2011";14.65;2013-06-25;"SRID=4326;POLYGON((13.89564814823546079481 51.05972912466457813707,13.90990390731752945896 51.05949687551838422905,13.91027385170896302213 51.06848057131458773483,13.89601539000367402821 51.06871291791098599333,13.89564814823546079481 51.05972912466457813707))"
220241;"1";"LFT";0;"NO2";"2011";14.3;2013-06-25;"SRID=4326;POLYGON((13.90990390731752945896 51.05949687551838422905,13.92415946493456857525 51.05926285891300153708,13.92453216371237978422 51.06824649496646628677,13.91027385170896302213 51.06848057131458773483,13.90990390731752945896 51.05949687551838422905))"
220242;"1";"LFT";0;"NO2";"2011";14.42;2013-06-25;"SRID=4326;POLYGON((13.92415946493456857525 51.05926285891300153708,13.93841491380768182751 51.05902707577151744545,13.93879035529349508238 51.06801065771974634799,13.92453216371237978422 51.06824649496646628677,13.92415946493456857525 51.05926285891300153708))"
220243;"1";"LFT";0;"NO2";"2011";13.56;2013-06-25;"SRID=4326;POLYGON((13.93841491380768182751 51.05902707577151744545,13.95267015259498322166 51.05878958998007988157,13.95304836219723476631 51.06777312379730915382,13.93879035529349508238 51.06801065771974634799,13.93841491380768182751 51.05902707577151744545))"
219894;"1";"LFT";0;"NO2";"2011";30.98;2013-06-25;"SRID=4326;POLYGON((13.72422955308338821112 51.05339558657806264819,13.73848513957520367512 51.05318414989501007994,13.7388216014762107875 51.06216880844119287985,13.72456349452798107791 51.06238028668649064912,13.72422955308338821112 51.05339558657806264819))"
219929;"1";"LFT";0;"NO2";"2011";15.6;2013-06-25;"SRID=4326;POLYGON((13.79689660049374211326 51.08825896905662489189,13.81116194934052820997 51.08803863782022602891,13.81151321715533875079 51.09702278799120023223,13.79724505984164473205 51.09724318225891437351,13.79689660049374211326 51.08825896905662489189))"
220219;"1";"LFT";0;"NO2";"2011";14.66;2013-06-25;"SRID=4326;POLYGON((13.56771431232894364882 51.06459061825021450431,13.58197420111686604116 51.06439834185356119178,13.58228073918940559395 51.07338363398146441341,13.56801810271771024929 51.0735759632666272978,13.56771431232894364882 51.06459061825021450431))"
220220;"1";"LFT";0;"NO2";"2011";15.91;2013-06-25;"SRID=4326;POLYGON((13.58197420111686604116 51.06439834185356119178,13.59623386457904459235 51.06420432737146342106,13.59654312986137547625 51.07318962516929872208,13.58228073918940559395 51.07338363398146441341,13.58197420111686604116 51.06439834185356119178))"
220221;"1";"LFT";0;"NO2";"2011";17.09;2013-06-25;"SRID=4326;POLYGON((13.59623386457904459235 51.06420432737146342106,13.61049323139470956789 51.06400866937740801177,13.61080534216189441565 51.07299383251753965851,13.59654312986137547625 51.07318962516929872208,13.59623386457904459235 51.06420432737146342106))"
220222;"1";"LFT";0;"NO2";"2011";19.71;2013-06-25;"SRID=4326;POLYGON((13.80940822337065654324 51.04311755361250391161,13.82365968558993252202 51.04289570338477943778,13.82401272881343246013 51.05187996533929606358,13.80975851491707473429 51.0521017814491742115,13.80940822337065654324 51.04311755361250391161))"
220223;"1";"LFT";0;"NO2";"2011";16.27;2013-06-25;"SRID=4326;POLYGON((13.82365968558993252202 51.04289570338477943778,13.8379109713822483485 51.04267228889616347942,13.83826689274344268199 51.0516563743435511924,13.82401272881343246013 51.05187996533929606358,13.82365968558993252202 51.04289570338477943778))"
220224;"1";"LFT";0;"NO2";"2011";15.24;2013-06-25;"SRID=4326;POLYGON((13.8379109713822483485 51.04267228889616347942,13.85216203166483417419 51.0424471676510407292,13.85252072674857792833 51.05143125124372716073,13.83826689274344268199 51.0516563743435511924,13.8379109713822483485 51.04267228889616347942))"
220226;"1";"LFT";0;"NO2";"2011";14.47;2013-06-25;"SRID=4326;POLYGON((13.86641300242420449251 51.0422202637213118237,13.88066371866931270063 51.04199167448856400142,13.8810278529623261079 51.0509756743287965719,13.86677439704516956454 51.05120434148572172717,13.86641300242420449251 51.0422202637213118237))"
220227;"1";"LFT";0;"NO2";"2011";13.77;2013-06-25;"SRID=4326;POLYGON((13.88066371866931270063 51.04199167448856400142,13.89491421373474544509 51.04176138058475942216,13.89528108938252337623 51.05074528488285068306,13.8810278529623261079 51.0509756743287965719,13.88066371866931270063 51.04199167448856400142))"
220228;"1";"LFT";0;"NO2";"2011";13.63;2013-06-25;"SRID=4326;POLYGON((13.89491421373474544509 51.04176138058475942216,13.9091644446165556559 51.04152933223676313901,13.90953407699193355995 51.05051314688329000546,13.89528108938252337623 51.05074528488285068306,13.89491421373474544509 51.04176138058475942216))"
220229;"1";"LFT";0;"NO2";"2011";13.43;2013-06-25;"SRID=4326;POLYGON((13.9091644446165556559 51.04152933223676313901,13.92341458859235814316 51.04129551229697625558,13.9237869272541221477 51.05027919131150326848,13.90953407699193355995 51.05051314688329000546,13.9091644446165556559 51.04152933223676313901))"
220230;"1";"LFT";0;"NO2";"2011";13.69;2013-06-25;"SRID=4326;POLYGON((13.92341458859235814316 51.04129551229697625558,13.9376645665005103325 51.04105988861016385272,13.93803967395969678478 51.05004349766825555434,13.9237869272541221477 51.05027919131150326848,13.92341458859235814316 51.04129551229697625558))"
220232;"1";"LFT";0;"NO2";"2011";12.9;2013-06-25;"SRID=4326;POLYGON((13.95191427737548828247 51.04082257184866477928,13.9661637862351550865 51.04058359146853263155,13.96654436913317987035 51.0495670107384640346,13.95229213625187192349 51.04980605178707975256,13.95191427737548828247 51.04082257184866477928))"
220271;"1";"LFT";0;"NO2";"2011";15.06;2013-06-25;"SRID=4326;POLYGON((13.58258739679440196824 51.08236891860821060618,13.59685259883578645201 51.08217482290440614179,13.59716223534952561636 51.09115998758811372227,13.5828942776327856734 51.09135421677409283348,13.58258739679440196824 51.08236891860821060618))"
220272;"1";"LFT";0;"NO2";"2011";15.89;2013-06-25;"SRID=4326;POLYGON((13.59685259883578645201 51.08217482290440614179,13.61111763178945999186 51.0819789617918473823,13.61143001993231038682 51.09096402656754065674,13.59716223534952561636 51.09115998758811372227,13.59685259883578645201 51.08217482290440614179))"
220273;"1";"LFT";0;"NO2";"2011";18.21;2013-06-25;"SRID=4326;POLYGON((13.61111763178945999186 51.0819789617918473823,13.62538241317136389341 51.08178137214610359251,13.62569764027174379351 51.09076637166377565791,13.61143001993231038682 51.09096402656754065674,13.61111763178945999186 51.0819789617918473823))"
220274;"1";"LFT";0;"NO2";"2011";19.73;2013-06-25;"SRID=4326;POLYGON((13.62538241317136389341 51.08178137214610359251,13.63964707536824150225 51.08158211676472859608,13.63996501896961355271 51.0905670832010159188,13.62569764027174379351 51.09076637166377565791,13.62538241317136389341 51.08178137214610359251))"
220275;"1";"LFT";0;"NO2";"2011";20.2;2013-06-25;"SRID=4326;POLYGON((13.63964707536824150225 51.08158211676472859608,13.65391160341132170686 51.08138117304926595352,13.65423223204240876782 51.09036605513995255023,13.63996501896961355271 51.0905670832010159188,13.63964707536824150225 51.08158211676472859608))"
220728;"1";"LFT";0;"NO2";"2011";17.08;2013-06-25;"SRID=4326;POLYGON((13.66559449947387072655 51.00929839715126234978,13.67983670305439503068 51.00909437438150462185,13.68016157032973367791 51.01807932565224490418,13.66591675601499034087 51.0182834783744709739,13.66559449947387072655 51.00929839715126234978))"
220730;"1";"LFT";0;"NO2";"2011";21.92;2013-06-25;"SRID=4326;POLYGON((13.69407869879999140039 51.00888868773939321954,13.70832047626344163405 51.00868120320176046789,13.70865076445064723032 51.01766593119413784052,13.69440621310142702782 51.01787347926983784419,13.69407869879999140039 51.00888868773939321954))"
220731;"1";"LFT";0;"NO2";"2011";22.7;2013-06-25;"SRID=4326;POLYGON((13.70832047626344163405 51.00868120320176046789,13.7225621166224804881 51.00847197390685749951,13.72289523526525201191 51.01745665011363684016,13.70865076445064723032 51.01766593119413784052,13.70832047626344163405 51.00868120320176046789))"
