"objectid";"code";"typ";"katnam";"desk1";"desk3";"deskn1";"aend";"shape"
232742;"1";"LFT";0;"NO2";"2013";22.37;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69473385838196399789 51.02685833412316895874,13.70898109820035060125 51.02665071792263518091,13.7093119947059207675 51.03563563654603996156,13.69506184044753993589 51.0358433427267073057,13.69473385838196399789 51.02685833412316895874))"
232743;"1";"LFT";0;"NO2";"2013";21.8;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.70898109820035060125 51.02665071792263518091,13.72322846842363297526 51.02644141994741744384,13.72356200935957737386 51.0354262090778618699,13.7093119947059207675 51.03563563654603996156,13.70898109820035060125 51.02665071792263518091))"
232744;"1";"LFT";0;"NO2";"2013";24.53;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72322846842363297526 51.02644141994741744384,13.73747550018004126571 51.02623032717949769221,13.73781188301096101156 51.03521506036920385441,13.72356200935957737386 51.0354262090778618699,13.72322846842363297526 51.02644141994741744384))"
232745;"1";"LFT";0;"NO2";"2013";22.93;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.73747550018004126571 51.02623032717949769221,13.75172248944562802819 51.02601751485894965299,13.75206153136802988968 51.03500209066042714312,13.73781188301096101156 51.03521506036920385441,13.73747550018004126571 51.02623032717949769221))"
232746;"1";"LFT";0;"NO2";"2013";23.67;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75172248944562802819 51.02601751485894965299,13.76596913736266714068 51.02580290791235739789,13.76631092036636694331 51.03478745256408899422,13.75206153136802988968 51.03500209066042714312,13.75172248944562802819 51.02601751485894965299))"
232747;"1";"LFT";0;"NO2";"2013";22.97;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76596913736266714068 51.02580290791235739789,13.78021566961707300436 51.02558654480257871455,13.78056015035599024543 51.03457107528937086727,13.76631092036636694331 51.03478745256408899422,13.76596913736266714068 51.02580290791235739789))"
232748;"1";"LFT";0;"NO2";"2013";23.07;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78021566961707300436 51.02558654480257871455,13.79446212708063512764 51.02536844398938598033,13.79480930430846363777 51.03435300472447977427,13.78056015035599024543 51.03457107528937086727,13.78021566961707300436 51.02558654480257871455))"
232749;"1";"LFT";0;"NO2";"2013";21.99;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79446212708063512764 51.02536844398938598033,13.80870820458999759239 51.02514877326303377458,13.8090581952598938642 51.03413324799412009725,13.79480930430846363777 51.03435300472447977427,13.79446212708063512764 51.02536844398938598033))"
232750;"1";"LFT";0;"NO2";"2013";17.9;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.80870820458999759239 51.02514877326303377458,13.82295413649702098269 51.02492723836788712788,13.82330682867777582601 51.03391153547354264219,13.8090581952598938642 51.03413324799412009725,13.80870820458999759239 51.02514877326303377458))"
232751;"1";"LFT";0;"NO2";"2013";18.62;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82295413649702098269 51.02492723836788712788,13.83719993507948231581 51.02470385747461278925,13.83755535462049301998 51.03368807559469644275,13.82330682867777582601 51.03391153547354264219,13.82295413649702098269 51.02492723836788712788))"
232752;"1";"LFT";0;"NO2";"2013";17.73;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.83719993507948231581 51.02470385747461278925,13.85144555117017972634 51.02447882800029077544,13.85180368322661159652 51.03346298442946959995,13.83755535462049301998 51.03368807559469644275,13.83719993507948231581 51.02470385747461278925))"
232987;"1";"LFT";0;"NO2";"2013";21.45;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78366857753008112297 51.11543037049041515729,13.79794240292739182507 51.11521155784611636363,13.79829131192576774367 51.12419569171098032712,13.78401473018604406207 51.12441459088784512232,13.78366857753008112297 51.11543037049041515729))"
232988;"1";"LFT";0;"NO2";"2013";16.03;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79794240292739182507 51.11521155784611636363,13.81221605097381299743 51.11499100102310677585,13.81256772953292077943 51.12397508390980505055,13.79829131192576774367 51.12419569171098032712,13.79794240292739182507 51.11521155784611636363))"
232989;"1";"LFT";0;"NO2";"2013";14.56;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.81221605097381299743 51.11499100102310677585,13.8264895338475390929 51.1147687271959441091,13.82684392629495739868 51.12375269504294550416,13.81256772953292077943 51.12397508390980505055,13.81221605097381299743 51.11499100102310677585))"
232990;"1";"LFT";0;"NO2";"2013";14.21;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.8264895338475390929 51.1147687271959441091,13.84076289187712482942 51.1145447817974343252,13.8411200815271477893 51.12352872481682908301,13.82684392629495739868 51.12375269504294550416,13.8264895338475390929 51.1147687271959441091))"
232985;"1";"LFT";0;"NO2";"2013";22.55;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75511998808509339653 51.11586268667331012239,13.76939457620400908411 51.11564743889643125385,13.76973791570561189701 51.12463172669252742253,13.75546068372067232133 51.12484711504892942457,13.75511998808509339653 51.11586268667331012239))"
232986;"1";"LFT";0;"NO2";"2013";17.32;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76939457620400908411 51.11564743889643125385,13.78366857753008112297 51.11543037049041515729,13.78401473018604406207 51.12441459088784512232,13.76973791570561189701 51.12463172669252742253,13.76939457620400908411 51.11564743889643125385))"
232991;"1";"LFT";0;"NO2";"2013";14.5;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.84076289187712482942 51.1145447817974343252,13.85503601099509651817 51.11431910081590501704,13.8553960408077720956 51.12330300987491682463,13.8411200815271477893 51.12352872481682908301,13.84076289187712482942 51.1145447817974343252))"
232992;"1";"LFT";0;"NO2";"2013";15.72;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85503601099509651817 51.11431910081590501704,13.86930891923279851596 51.11409164864750920287,13.86967174710532724191 51.12307548679731183938,13.8553960408077720956 51.12330300987491682463,13.85503601099509651817 51.11431910081590501704))"
232993;"1";"LFT";0;"NO2";"2013";17.71;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86930891923279851596 51.11409164864750920287,13.88358164327738286659 51.11386244361787589696,13.88394724093115506491 51.1228461920423455922,13.86967174710532724191 51.12307548679731183938,13.86930891923279851596 51.11409164864750920287))"
232994;"1";"LFT";0;"NO2";"2013";18.12;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.88358164327738286659 51.11386244361787589696,13.89785413820709081278 51.11363151235689628038,13.89822250462670893967 51.12261520646327994655,13.88394724093115506491 51.1228461920423455922,13.88358164327738286659 51.11386244361787589696))"
232995;"1";"LFT";0;"NO2";"2013";15.4;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69835085469953206427 51.12569113724279645794,13.71262849729127530907 51.12548280698287328505,13.71296116394156960894 51.13446742242989984106,13.69868071961500888278 51.13467584447189295815,13.69835085469953206427 51.12569113724279645794))"
232996;"1";"LFT";0;"NO2";"2013";16.43;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.71262849729127530907 51.12548280698287328505,13.72690602862686581886 51.12527271427680375382,13.72724148308290459397 51.1342572192428406197,13.71296116394156960894 51.13446742242989984106,13.71262849729127530907 51.12548280698287328505))"
232997;"1";"LFT";0;"NO2";"2013";17.84;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72690602862686581886 51.12527271427680375382,13.74118347852683719168 51.12506076057696446924,13.74152167435911664484 51.13404527990258685577,13.72724148308290459397 51.1342572192428406197,13.72690602862686581886 51.12527271427680375382))"
232998;"1";"LFT";0;"NO2";"2013";23.84;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.74118347852683719168 51.12506076057696446924,13.75546068372067232133 51.12484711504892942457,13.75580167871492598408 51.13383162182379493288,13.74152167435911664484 51.13404527990258685577,13.74118347852683719168 51.12506076057696446924))"
232999;"1";"LFT";0;"NO2";"2013";20.02;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75546068372067232133 51.12484711504892942457,13.76973791570561189701 51.12463172669252742253,13.77008148571674617244 51.13361604713541197498,13.75580167871492598408 51.13383162182379493288,13.75546068372067232133 51.12484711504892942457))"
233000;"1";"LFT";0;"NO2";"2013";17.02;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76973791570561189701 51.12463172669252742253,13.78401473018604406207 51.12441459088784512232,13.78436101667105617707 51.13339877092770535683,13.77008148571674617244 51.13361604713541197498,13.76973791570561189701 51.12463172669252742253))"
233001;"1";"LFT";0;"NO2";"2013";18.01;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78401473018604406207 51.12441459088784512232,13.79829131192576774367 51.12419569171098032712,13.79864041005203034729 51.13317991163928866172,13.78436101667105617707 51.13339877092770535683,13.78401473018604406207 51.12441459088784512232))"
233002;"1";"LFT";0;"NO2";"2013";20.44;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79829131192576774367 51.12419569171098032712,13.81256772953292077943 51.12397508390980505055,13.81291962632921865861 51.13295928907426457499,13.79864041005203034729 51.13317991163928866172,13.79829131192576774367 51.12419569171098032712))"
233003;"1";"LFT";0;"NO2";"2013";19.15;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.81256772953292077943 51.12397508390980505055,13.82684392629495739868 51.12375269504294550416,13.82719865022855110226 51.13273688516822090833,13.81291962632921865861 51.13295928907426457499,13.81256772953292077943 51.12397508390980505055))"
233004;"1";"LFT";0;"NO2";"2013";18.67;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82684392629495739868 51.12375269504294550416,13.8411200815271477893 51.12352872481682908301,13.84147740794791481278 51.13251273524029727469,13.82719865022855110226 51.13273688516822090833,13.82684392629495739868 51.12375269504294550416))"
233005;"1";"LFT";0;"NO2";"2013";18.47;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.8411200815271477893 51.12352872481682908301,13.8553960408077720956 51.12330300987491682463,13.8557562671335610105 51.13228694191339940289,13.84147740794791481278 51.13251273524029727469,13.8411200815271477893 51.12352872481682908301))"
233006;"1";"LFT";0;"NO2";"2013";16.33;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.8553960408077720956 51.12330300987491682463,13.86967174710532724191 51.12307548679731183938,13.87003474369926614429 51.13205937458359073844,13.8557562671335610105 51.13228694191339940289,13.8553960408077720956 51.12330300987491682463))"
233007;"1";"LFT";0;"NO2";"2013";13.76;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86967174710532724191 51.12307548679731183938,13.88394724093115506491 51.1228461920423455922,13.88431302195376382258 51.13183003515760560731,13.87003474369926614429 51.13205937458359073844,13.86967174710532724191 51.12307548679731183938))"
233008;"1";"LFT";0;"NO2";"2013";13.69;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.88394724093115506491 51.1228461920423455922,13.89822250462670893967 51.12261520646327994655,13.89859120004407699867 51.13159894262565074996,13.88431302195376382258 51.13183003515760560731,13.88394724093115506491 51.1228461920423455922))"
232812;"1";"LFT";0;"NO2";"2013";12.21;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.90916444325376843949 51.04152932952621313234,13.9234145901435315551 51.04129550691561689746,13.92378693446951132273 51.0502791877808448362,13.90953407128629493172 51.05051314683004903827,13.90916444325376843949 51.04152932952621313234))"
232813;"1";"LFT";0;"NO2";"2013";12.82;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.9234145901435315551 51.04129550691561689746,13.93766456358655325687 51.04105989128150611123,13.93803966538068195291 51.05004349848957190261,13.92378693446951132273 51.0502791877808448362,13.9234145901435315551 51.04129550691561689746))"
232814;"1";"LFT";0;"NO2";"2013";12.15;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.93766456358655325687 51.04105989128150611123,13.95191427452322407987 51.04082257182308524079,13.95229213484575225834 51.04980605087520473262,13.93803966538068195291 51.05004349848957190261,13.93766456358655325687 51.04105989128150611123))"
232815;"1";"LFT";0;"NO2";"2013";11.93;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.95191427452322407987 51.04082257182308524079,13.96616379207976166299 51.04058358522532756751,13.96654436616029926199 51.04956701610781522049,13.95229213484575225834 51.04980605087520473262,13.95191427452322407987 51.04082257182308524079))"
232811;"1";"LFT";0;"NO2";"2013";12.41;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.89491422378185703224 51.04176137798193479966,13.90916444325376843949 51.04152932952621313234,13.90953407128629493172 51.05051314683004903827,13.89528109364036190243 51.05074528582238002627,13.89491422378185703224 51.04176137798193479966))"
232816;"1";"LFT";0;"NO2";"2013";14.45;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.5674106398100491333 51.05560522439111537096,13.58166781624417396301 51.05541305792246475903,13.58197419524541338376 51.06439834717811265818,13.56771431230119695499 51.06459061914916475189,13.5674106398100491333 51.05560522439111537096))"
232817;"1";"LFT";0;"NO2";"2013";19.72;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.58166781624417396301 51.05541305792246475903,13.5959247245219092548 51.05521911292594694487,13.59623386584254056686 51.06420433278241688413,13.58197419524541338376 51.06439834717811265818,13.58166781624417396301 51.05541305792246475903))"
232818;"1";"LFT";0;"NO2";"2013";22.27;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.5959247245219092548 51.05521911292594694487,13.61018133439544719465 51.05502339814674428453,13.61049323438262348418 51.06400866491645729184,13.59623386584254056686 51.06420433278241688413,13.5959247245219092548 51.05521911292594694487))"
232819;"1";"LFT";0;"NO2";"2013";16.43;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.61018133439544719465 51.05502339814674428453,13.62443781185941560352 51.0548260415627694897,13.62475247445953208114 51.06381121984529869451,13.61049323438262348418 51.06400866491645729184,13.61018133439544719465 51.05502339814674428453))"
232820;"1";"LFT";0;"NO2";"2013";15.87;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.62443781185941560352 51.0548260415627694897,13.6386942868634228887 51.05462694582652716235,13.63901165437393281366 51.06361205238212619406,13.62475247445953208114 51.06381121984529869451,13.62443781185941560352 51.0548260415627694897))"
232821;"1";"LFT";0;"NO2";"2013";15.89;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.6386942868634228887 51.05462694582652716235,13.65295060030555518438 51.05442613609663737861,13.65327077272518963014 51.06341116254553469389,13.63901165437393281366 51.06361205238212619406,13.6386942868634228887 51.05462694582652716235))"
232822;"1";"LFT";0;"NO2";"2013";17;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.65295060030555518438 51.05442613609663737861,13.66720679358588341756 51.05422361291678612361,13.66752970100283803845 51.06320850394082810908,13.65327077272518963014 51.06341116254553469389,13.65295060030555518438 51.05442613609663737861))"
232823;"1";"LFT";0;"NO2";"2013";18.82;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.66720679358588341756 51.05422361291678612361,13.68146276725242849182 51.05401931227065404073,13.68178831166194164837 51.06300399427521341522,13.66752970100283803845 51.06320850394082810908,13.66720679358588341756 51.05422361291678612361))"
232824;"1";"LFT";0;"NO2";"2013";26.15;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.68146276725242849182 51.05401931227065404073,13.69571839223715592482 51.05381320583152415793,13.69604679306838335151 51.06279798650155044015,13.68178831166194164837 51.06300399427521341522,13.68146276725242849182 51.05401931227065404073))"
232825;"1";"LFT";0;"NO2";"2013";25.77;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69571839223715592482 51.05381320583152415793,13.70997396710899529637 51.05360527904881706718,13.71030521333784335525 51.06259004077850249814,13.69604679306838335151 51.06279798650155044015,13.69571839223715592482 51.05381320583152415793))"
232826;"1";"LFT";0;"NO2";"2013";27.18;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.70997396710899529637 51.05360527904881706718,13.7242295459513741207 51.05339558650020848063,13.72456349583112356072 51.06238029119714383341,13.71030521333784335525 51.06259004077850249814,13.70997396710899529637 51.05360527904881706718))"
232827;"1";"LFT";0;"NO2";"2013";30.91;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.7242295459513741207 51.05339558650020848063,13.73848514109932494875 51.05318414631431522821,13.73882160858518197699 51.06216880941718727627,13.72456349583112356072 51.06238029119714383341,13.7242295459513741207 51.05339558650020848063))"
232828;"1";"LFT";0;"NO2";"2013";29.02;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.73848514109932494875 51.05318414631431522821,13.75274018444510737424 51.05297133912605289652,13.7530795431866312839 51.06195585621438226553,13.73882160858518197699 51.06216880941718727627,13.73848514109932494875 51.05318414631431522821))"
232829;"1";"LFT";0;"NO2";"2013";25.63;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75274018444510737424 51.05297133912605289652,13.76699497834771612759 51.05275648487977235845,13.7673373104063436756 51.06174098213516998612,13.7530795431866312839 51.06195585621438226553,13.75274018444510737424 51.05297133912605289652))"
232830;"1";"LFT";0;"NO2";"2013";24.18;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76699497834771612759 51.05275648487977235845,13.78124960892170491888 51.05254004321107430542,13.78159480360161737167 51.06152438398213178061,13.7673373104063436756 51.06174098213516998612,13.76699497834771612759 51.05275648487977235845))"
232831;"1";"LFT";0;"NO2";"2013";20.88;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78124960892170491888 51.05254004321107430542,13.79550428065394562793 51.05232178248301266876,13.79585216147495962957 51.06130616221550155842,13.78159480360161737167 51.06152438398213178061,13.78124960892170491888 51.05254004321107430542))"
232832;"1";"LFT";0;"NO2";"2013";20.99;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79550428065394562793 51.05232178248301266876,13.80975851926544706316 51.05210177879560262681,13.81010916021040735302 51.06108608979518237447,13.79585216147495962957 51.06130616221550155842,13.79550428065394562793 51.05232178248301266876))"
232833;"1";"LFT";0;"NO2";"2013";19.96;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.80975851926544706316 51.05210177879560262681,13.82401272455697771591 51.05187996439718745023,13.82436592555505683322 51.06086421309119316447,13.81010916021040735302 51.06108608979518237447,13.80975851926544706316 51.05210177879560262681))"
232834;"1";"LFT";0;"NO2";"2013";16.48;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82401272455697771591 51.05187996439718745023,13.83826689414735433559 51.05165637525679045439,13.83862278124797029477 51.06064065232140336548,13.82436592555505683322 51.06086421309119316447,13.82401272455697771591 51.05187996439718745023))"
232835;"1";"LFT";0;"NO2";"2013";14.81;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.83826689414735433559 51.05165637525679045439,13.85252073530703853521 51.05143125132775594466,13.85287945440824586285 51.06041542276871325612,13.83862278124797029477 51.06064065232140336548,13.83826689414735433559 51.05165637525679045439))"
232836;"1";"LFT";0;"NO2";"2013";14.24;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85252073530703853521 51.05143125132775594466,13.86677440986091625064 51.05120434250926564346,13.8671359899978572372 51.06018838105960355733,13.85287945440824586285 51.06041542276871325612,13.85252073530703853521 51.05143125132775594466))"
232837;"1";"LFT";0;"NO2";"2013";14.12;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86677440986091625064 51.05120434250926564346,13.88102785864630028811 51.05097567528249413726,13.88139219846536143166 51.05995963335189458121,13.8671359899978572372 51.06018838105960355733,13.86677440986091625064 51.05120434250926564346))"
232838;"1";"LFT";0;"NO2";"2013";13.46;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.88102785864630028811 51.05097567528249413726,13.89528109364036190243 51.05074528582238002627,13.89564815104604811324 51.05972912648968531357,13.88139219846536143166 51.05995963335189458121,13.88102785864630028811 51.05097567528249413726))"
232839;"1";"LFT";0;"NO2";"2013";12.8;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.89528109364036190243 51.05074528582238002627,13.90953407128629493172 51.05051314683004903827,13.90990390316416380756 51.05949687008398996113,13.89564815104604811324 51.05972912648968531357,13.89528109364036190243 51.05074528582238002627))"
232901;"1";"LFT";0;"NO2";"2013";17.67;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.61111762885426124114 51.08197896445484076366,13.62538242609627126001 51.081781369600207654,13.62569764299349195369 51.09076637619222793774,13.61143002262574341898 51.09096403199529135009,13.61111762885426124114 51.08197896445484076366))"
232902;"1";"LFT";0;"NO2";"2013";17.72;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.62538242609627126001 51.081781369600207654,13.63964707547371979501 51.08158211316879260266,13.6399650146607491763 51.09056708405017843688,13.62569764299349195369 51.09076637619222793774,13.62538242609627126001 51.081781369600207654))"
232903;"1";"LFT";0;"NO2";"2013";18.48;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.63964707547371979501 51.08158211316879260266,13.65391160496900901933 51.08138116857075772259,13.65423223910162064954 51.09036605791908414176,13.6399650146607491763 51.09056708405017843688,13.63964707547371979501 51.08158211316879260266))"
232904;"1";"LFT";0;"NO2";"2013";18.97;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.65391160496900901933 51.08138116857075772259,13.66817599189670318083 51.0811782838030410403,13.6684992583203221983 51.09016327921896305497,13.65423223910162064954 51.09036605791908414176,13.65391160496900901933 51.08138116857075772259))"
232905;"1";"LFT";0;"NO2";"2013";19.59;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.66817599189670318083 51.0811782838030410403,13.68244022699295214807 51.08097372861254825693,13.68276635894294912532 51.08995866133831498246,13.6684992583203221983 51.09016327921896305497,13.66817599189670318083 51.0811782838030410403))"
232906;"1";"LFT";0;"NO2";"2013";29.78;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.68244022699295214807 51.08097372861254825693,13.69670419422134699516 51.08076751975847429321,13.69703333783955123693 51.08975226494543875333,13.68276635894294912532 51.08995866133831498246,13.68244022699295214807 51.08097372861254825693))"
232898;"1";"LFT";0;"NO2";"2013";11.97;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.95304835655025144092 51.06777312104890143019,13.9673061781871385989 51.0675339192968422708,13.96768741685749404269 51.07651737361940291748,13.9534268052476413402 51.07675664999941744782,13.95304835655025144092 51.06777312104890143019))"
